english,hinglish,hinglish_dev,pred_hinglish_dev,pred_hinglish
"Misbah: brother if we win the match tomorrow, we might need to talk in english
Afridi:pic.twitter.com/nU7F2va4j1","Misbah: Bhai kal match jeet gaye to english me bolna padega
Afridi:pic.twitter.com/nU7F2va4j1","मिसबाह: भाई कल मैच जीत गये तो इंग्लिश मे बोलना पड़ेगा
अफरीदी:पिक.ट्विटर.कॉम/नू७एफ२वा४ज१",मिसबाहः भाई अगर हम कल मैच जीत जाते तो हमे इंग्लिश में बात करनी पड़ सकती हैः pic.twitter.com/nU7F2va4j1,misbaahah bhaai agar humm call match jeet jaate too hamey english main baat karni parh sakati haih pic.twitter.com/nu7f2va4j1
"By the way, Atal ji, it is heard, nowadays, he is running unwell. @ Lady_Gabber","waise Atal ji kaise hain, suna hai aajkal aswasth chal rahe hain. @lady_gabbar","वैसे अटल जी कैसे हैं, सुना है आजकल अस्वस्थ चल रहे हैं. @लेडी_गब्बर","वैसे, अटल जी, सुना है, आजकल, वह अस्वस्थ चल रहा है. @लेडी _ गब्बर","vaise, atal jee, sunaa hai, aajkal, wah aswasth chal rahaa hai. @lady _ gabbar"
let me sleep. it will come automatically.,sone do ...aajayenge apne aap,सोने दो ...आजाएंगे अपने आप,मुझे सोने दो. ये अपने आप आ जाएगा।,mujhe sone doe. yeye apane aap aa jayega.
rt @drshraddha16 : @riturathaur @kanhaiyajnusu @sagarikaghose @bdutt @sardesairajdeep your father's salary is 3000 right. so do some work,"RT @drshraddha16 : @RituRathaur @kanhaiyajnusu @sagarikaghose @BDUTT @sardesairajdeep 3000 salary hai na tere baap ki , to kuch kaam dham kar ..","आरटी @दर्शरद्धा१६ : @रितुराथौर @कन्हैयाजनुसु @सागरिकाघोस @बदत्त @सरदेसाईराजदीप ३००० सैलरी है ना तेरे बाप की , तो कुच काम धाम कर ..",आरटी @drshraddha16: @riturathaur @kanhaiyajnusu @sagarikaghose @bdutt @sardesairajdeep आपके पिता की सैलरी 3000 है सही. तो कुछ काम करो,rt @drshraddha16: @riturathaur @kanhaiyajnusu @sagarikaghose @bdutt @sardesairajdeep aapke pita key salary 3000 hai sahi. too kuchha kaam karo
where did you go ? almost disapperead @OfficeOfRG,kaha gayab hi gaya tha be @OfficeOfRG,कहा गायब ही गया था बे @आफीसॉफ़र्ग,तुम कहाँ गए? लगभग गायब हो गया @OfficeOfRG,tum kahaan gaye? lagbhag gayab how gaya @officeofrg
"@Ra_Bies whatever you say is correct. 
no","@Ra_Bies tu jo kahe woh sach.
Nahi.","@रा_बाइस टू जो कहे वोह सच.
नही.",@Ra_Bies जो भी आप कहते हैं वह सही है. नहीं,@ra_bies zoo bhi aap kahate hain wah sahi hai. nahin
monday is more scarier than a ghost,Bhoot se zyada dar to Monday se lagta hai.,भूत से ज्यादा दर तो मंडे से लगता है।,सोमवार भूत से ज्यादा डरावना होता है,somwar bhoot say zyada daravana hota hai
"let foreigners win at least a single match.
don't you have any values like humanity
#INDvENG","Ek match to jeetne do firangiyon ko.
Insaniyat naam ki cheez nahi hai tum logon ke paas?
#INDvENG","एक मैच तो जीतने दो फिरंगियों को.
इंसानियत नाम की चीज नही है तुम लोगों के पास?
#इंडवेंग",विदेशियों को कम से कम एक भी मैच जीतने दो. क्या आपके पास ह्यूमैनिटी जैसी कोई वैल्यू नहीं है #INDvENG,videshiyon coo cum say cum ack bhi match jeetane doe. kya aapke paas humanity jaisi koi value nahin hai #indveng
Aaj dam at your home: today,tera ghar par aana bandh aajse :P,तेरा घर पर आना बांध आजसे :प,आज दाम तेरे घर पेः आज,aaj daam there ghar peh aaj
@drpoonam @Dishasatra what will i get?,@drpoonam @Dishasatra Mujhe kya milega?,@दर्पूनम @दिशासत्र मुझे क्या मिलेगा?,@drpoonam @Dishasatra मुझे क्या मिलेगा?,@drpoonam @dishasatra mujhe kya milega?
"Today is Haldi of Ram, Day after tomorrow Engagement. Will you come?","Aaj Haldi-Ram ki hai, parso saghai. Tu aayega?","आज हल्दी-राम की है, परसो सघाई. टू आएगा?","आज राम की हल्दी है, कल के बाद एक दिन.............................................................................................................................................................................................","aaj rama key haldi hai, call key baad ack dinn............................................................................................................................................................................................."
salman brother...i have heard that you have a back problem..hope prophet makes you healthy soon..prayers prayers prayers,Salman bhai...suna hai ap ko kamar k takleef hai..allah ap KO jald sihat yab kare..AMEEN SUMA AMEEN,सलमान भाई...सुना है एपी को कमर के तकलीफ है..अल्ला एपी को जल्द सिहत याब करे..अमीन सुमा अमीन,सलमान भाई... मैंने सुना है कि आपको पीठ की समस्या है..........................................................................................................................................................................................,salman bhaai... maine sunaa hai kii aapko peeth key samasya hai..........................................................................................................................................................................................
retweet @Justice_ORNAB : @ArvindKejriwal down with kejriwal and victory to mother india.,RT @Justice_ORNAB : @ArvindKejriwal kejriwal mordabad and bharat mata ki jai,आरटी @जस्टिस_ओरनाब : @अरविंदकेजरीवाल केजरीवाल मोरडाबाद एंड भारत माता की जाई,रीट्वीट @Justice_ORNAB: @ArvindKejriwal डाउन विथ केजरीवाल एंड विन टू मदर इंडिया।,retweet @justice_ornab: @arvindkejriwal down with kejriwal end winn too madar india.
