english,hinglish,hinglish_dev,pred_hinglish_dev,pred_hinglish
"@HITKPKD hide somewhere, will beat you anywhere, because i am red hit. #LalHITMovies #LalHITMovies","@HITKPKD kisi bhi bill me chup jaa, ghus ke marunga, because i am Lal HIT.....  #LalHITMovies #LalHITMovies","@हिटकपीकेडी किसी भी बिल मे चुप जा, घुस के मारूंगा, बेकाउस आई एएम लाल हित.....  #लालहितमूवीज #लालहितमूवीज","@HITKPKD कहीं छिपाएँ, आपको कहीं भी हरा देंगे, क्योंकि मुझे लाल निशान लगा है।","@hitkpkd kahin chhipaaen, aapko kahin bhi haraa denge, kyonki mujhe laal nishan lagaa hai."
@lady_naarad have you beared girls' tantrums ???,@lady_naarad tumne ladkiyo ke nakhre sahe hai ???,@लेडी_नारद तुमने लड़कियो के नखरे सहे है ???,@lady_naarad क्या आपने लड़कियों के नखरे सहे हैं????,@lady_naarad kya aapane ladkiyon key nakhare sahey hain????
"Ram Kapoor: my wife is telling me to kill her.
 
 All married man: WHAT ARE YOU WAITING FOR?","Ram Kapoor: Meri biwi mujhe bol rahi hai ki meri jaan le lo.
 
 All married man: BHENCHO WHAT ARE YOU WAITING FOR?","राम कपूर: मेरी बीवी मुझे बोल रही है की मेरी जान ले लो.
 
 अल्ल मैरिड मन: भेंचो व्हाट अरे यू वेटिंग फोर?",राम कपूरः मेरी पत्नी मुझे उसे मारने के लिए कह रही है। सभी शादीशुदा आदमीः आप किस बात का इंतजार कर रहे हैं?,rama kapoorah merry patni mujhe use maarne key lie kaha rahee hai. sabhi shadishuda aadameeh aap kiss baat kaa intezar cur rahe hain?
"whatever you did is correct @Alllahdin, sobriety is over rated. friends forgive me, i was not in a stable state of mind.","@Alllahdin sahi kiya, sobriety is over rated. 
Yaaron mujhe maaf karo, main nashe mein hu.","@अल्लाहदीन सही किया, सोब्रीटी इस ओवर रेटेड. 
यारों मुझे माफ करो, मैं नशे में हू.","आपने जो कुछ भी किया वह सही है @Alllahdin, संयम का मूल्यांकन अधिक है. दोस्तों मुझे माफ कर दें, मैं मन की स्थिर स्थिति में नहीं था।","aapane zoo kuchha bhi kiya wah sahi hai @alllahdin, sanyam kaa mulyankan adhik hai. doston mujhe maaf cur dein, main mann key sthir sthiti main nahin tha."
"ball was wrongly hit by pakistan players, wrong decision given to #India! not done umpire !! !! #IndiaVsPak #AsiaCupT20","Ball pakistaniyo ne maari , galat decisions #India ko diye ! Nt done #umpire !! #IndiaVsPak #AsiaCupT20","बाल पाकिस्तानियो ने मारी , गलत डिसीजन्स #इंडिया को दिये ! नट डोन #अंपायर !! #इंडियावस्पाक #एशियाकप्ट२०","गेंद को पाकिस्तानी खिलाड़ियों ने गलत तरीके से मारा, गलत निर्णय #India को दिया गया! अंपायर नहीं हुआ!!! #IndiaVsPak #AsiaCupT20","gend coo pakistani khiladiyon nay galat tareeke say maaraa, galat nirnay #india coo diya gaya! umpire nahin hua!!! #indiavspak #asiacupt20"
-),@anubhashukla7 ekdum sahi samjha aapne ,@अनुभाशुक्ल७ एकदुम सही समझा आपने,--),--)
),@iamGunjanGrunge iski poori pic bhi hai.. ,@इयामगुंजांगरुंगे इसकी पूरी पिक भी है..,),)
@ashkaikini what opened?how?,@ashkaikini kya khul gaye? kaise??,@अश्कैकिनी क्या खुल गये? कैसे??,@ashkaikini क्या खुला? कैसे?,@ashkaikini kya khula? kaise?
these guys were bored just like that @Alllahdin,arre bhai ye toh bas aise hi bore hogaye the _/\_ @Alllahdin,अर्रे भाई ये तोह बस एआईएसई ही बोरे होगये थे _/\_ @अल्लाहदीन,ये लोग ऐसे ही ऊब गए थे @Alllahdin,yeye log aise hee oob gaye they @alllahdin
in #china name what's happening is #gharelu #hackers #gustaakhi .. #RightToPrivacy,#china ka naam laga kar rahe hai #gharelu #hackers #gustaakhi .. #RightToPrivacy,#चीना का नाम लगा कर रहे है #घरेलू #हैकर्स #गुस्ताखी .. #राइटोप्राइवेसी,#china नाम में जो हो रहा है वह है #gharelu #hackers #gustaakhi.. #RightToPrivacy,#china naam main zoo how rahaa hai wah hai #gharelu #hackers #gustaakhi.. #righttoprivacy
"tomorrow swindon town has a date with aston villa. villa fans, are you nervous ?#stfc",and tomorrow swindon town have a date with aston villa .villa- fans nervous ?#stfc,एंड टॉमोरो स्विंडन टाउन हेव आ डेट विथ एस्टन विला .विला- फैंस नर्वस ?#एसटीएफसी,"कल स्विन्डन शहर में आश्चर्यचकित करने वाले विला के साथ एक तारीख है। विला के प्रशंसकों, क्या आप घबराए हुए हैं?","call swindon shahar main aashcharyachakit karane vaale villa key saath ack tarikh hai. villa key prashansakon, kya aap ghabaraae hue hain?"
"tomorrow whether india wins or loses, dhoni did live long, he is living long and may he live long!!!",Kal India haare ya jeete.. Dhoni zindabad tha.. Zindabad hai aur Zindabad rahega !!!,कल इंडिया हारे या जीते.. धोनी जिंदाबाद था.. जिंदाबाद है और जिंदाबाद रहेगा !!!,"कल चाहे भारत जीते या हारे, धोनी लंबे समय तक जीवित रहे, वे लंबे समय तक जीवित रहें और वे लंबे समय तक जीवित रहें!","call chaahe bharat jeete yaa haare, dhoni lambe samay tuck jeevit rahe, way lambe samay tuck jeevit rahein our way lambe samay tuck jeevit rahein!"
@ Mishraji Mishji this is the same with girls,@mishrageee Mishraji ladkiyon ke saath yehi panga hai,@मिश्रगीए मिश्राजी लड़कियों के साथ येही पंगा है,@मिश्रा जी मिज्जी लड़कियों के साथ भी ऐसा ही है।,@mishra jee mizzi ladkiyon key saath bhi aisaa hee hai.
"hans raj laugh ? 

why should i laugh?","Hans Raj Hans ? 

Mai kyun hasu ?","हंस राज हंस ? 

मई क्यून हसू ?",हंस राज हंसे? मैं क्यों हंसे?,hons raja hanse? main kyon hanse?
@kamana_13 it's borewell water not of municipality.,"@kamana_13 gaanvat baavdicha paani aahe, palikecha nahi.","@कमाना_१३ गांवत बावडीचा पानी आहे, पालिकेचा नही।",@kamana_13 यह बोरवेल का पानी है न कि नगर पालिका का।,@kamana_13 yeah borewell kaa paani hai na kii nagar palika kaa.
