hinglish,hinglish_dev,english,english_pred
@Punjaabi_Tadkaa ek thandi beer pee aur ek cigarette jala.. jeet chuke hain.,@पंजाबी_तड़का एक ठंडी बीर पी और एक सिगरेट जला.. जीत चुके हैं।,"@Punjaabi_Tadkaa have a cold beer and light a cigaratte, victory has been achieved",@पंजाबी_तड़का drank a cold beer and lit a cigarette.. have won
"m sirf doordarsan hi dekhta hun us par bhi sirf pavitr bandhan ,  ,  , ","एम सिर्फ दूरदर्शन ही देखता हुन यूएस पर भी सिर्फ पवित्र बंधन ,  ,  ,","I only watch doordarshan, and also only pavitr bandhan on it","I watch only Doordarshan, even in the US, only sacred bonds,"
@kachra_peti Mandira ko kuch mat bol be.. Tujhe thok dega aake @Fussy_Ca,@कचरा_पेटी मंदिरा को कुच मत बोल बे.. तुझे थोक देगा आके @फसी_सीए,@kachra_peti don't say anything to mandira.he will kill you. @Fussy_Ca,@कचरा_पेटी Don't say anything to Mandira.. I will give you a lot
RT @41deepak : After today's match : Anushka Sharma dumps Virat Kohli becoz she found another sharma #RohitSharma & she don't want to change,आरटी @४१दीपक : आफ्टर तोड़े'एस मैच : अनुष्का शर्मा डंप्स विराट कोहली बेकोज शे फाउंड अनोथेर शर्मा #रोहितशर्मा & शे दोन'टी वांट तो चंगे,RT @41deepak : after today's match : anushka sharma dumps virat kohli beausez she found another sharma #RohitSharma & she doesn't want to change.,RT @41दीपक: After Todays match: Anushka Sharma dumps Virat Kohli becoz she found another sharma #रोहितशर्मा & she don't want to change
mere toh aansu aa gaye ,मेरे तोह आंसू आ गये,(,I had tears in my eyes.
Chhu ke bhag kachraaa chhu ke bhaaag.,छू के भाग कचरा छू के भाग।,touch and run garbage touch and run.,Touch part waste part.
RT @Sarcastic_Raj : @nexttosrk Allah tallah rahm kare ladko ne accha khela,आरटी @सरकास्टिक_राज : @नेक्स्टटोसर्क अल्ला तल्ला रहम करे लड़को ने अच्छ खेला,"RT @Sarcastic_Raj : @nexttosrk may allah and ram have mercy on us, boys played well",RT @सरकास्टिक_राज: @नेक्स्टटोसर्क Allah bless the boys played well
#DelhiPollution #delhiAirpollution #DelhiAirQuality Arvind Kejriwal ki Nayi Nautanki start ho gayi....shame on you Arvind ...pls jaag jao ab toh...Kyu life ke sath khilwaad ker rahe ho!!,#डेल्लीपोल्यूशन #डेल्हिएयरपोल्यूशन #डेल्हिएयरक्वालिटी अरविंद केजरीवाल की नयी नौटंकी स्टार्ट हो गयी....शेम ओन यू अरविंद ...पीएलएस जाग जाओ अब तोह...क्यू लाइफ के साथ खिलवाड़ केर रहे हो!!,"#DelhiPollution #delhiAirpollution #DelhiAirQuality Arvind Kejriwal started false drama, shame on you Arvind, please be aware you people, why are you playing with lives!",#डेल्लीपोल्यूशन #डेल्हिएयरपोल्यूशन #डेल्हिएयरक्वालिटी Arvind Kejriwal's new gimmick has started... shame on you Arvind... please wake up now... why are you messing with life!!
baakiyo ke mummy daddy kahan gaye ?,बाकियों के मम्मी डैडी कहन गये ?,where are others’ parents?,Where did the rest of the moms and dads go?
@prtxt Usko pucha to woh kisi aur ka naam nahi batayega na? @BucketheadCase @rahulroushan,@पीआरटीएक्सटी उसको पूछा तो वोह किसी और का नाम नही बताएगा ना? @बकेटहेडकेस @राहुलरौशन,will he tell any other name upon asking asking him ?,"@पीआरटीएक्सटी If you ask him, he will not tell anyone's name, will he? @बकेटहेडकेस @राहुलरौशन"
i love u vaii.khuda hamesha apki saath rahegi vaii,आई लव उ वाई.खुदा हमेशा आपकी साथ रहेगी वाई,i love you vaii. the lord will always be with you vaii.,i love you वाई.खुदा will always be with you
#IndvsPak arre wo vaade ka kya hua ? kaha gayi ? Pak women's team to jeeti hi hai ! We are also waiting @QandeelQuebee,#इंडवस्पैक अर्रे वो वादे का क्या हुआ ? कहा गयी ? पाक वूमेन'एस टीम तो जीती ही है ! वे अरे अलसो वेटिंग @क़ंदीलकेबी,"#IndvsPak oh, waht happened to that promise? where it went? pakistan women's team already won!  we are also waiting @QandeelQuebee",#इंडवस्पैक oh what happened to that promise? where was it? pak women's team has already won! they are waiting for us
Kingo ... Gaadi me kuch the kya ? #DilwaleOnSony https://t.co/6qoSjTDhhw,किंगो ... गाड़ी मे कुच थे क्या ? #दिलवालियोंसोनी एचटीटीपीएस://टी.सीओ/६क़ोसजतध्व,Kingo ... are there something in the vehicle ? #DilwaleOnSony https://t.co/6qoSjTDhhw,kingo.. who was in the car? #दिलवालियोंसोनी https: / / t. co / 6KosJatDhv
@akshaykanitkar गू गल कर ले @ndtv,@अक्षयकानितकार गू गल कर ले @एनडीटीवी,@akshaykanitkar google it @ndtv,@अक्षयकानितकार google it @एनडीटीवी
"sirf ehsas hai ye, rooh se mehsoos karo,
pyar ko pyar hi rehne do, koi naam na do.
#Gulzar","सिर्फ एहसास है ये, रूह से महसूस करो,
प्यार को प्यार ही रहने दो, कोई नाम ना दो.
#गुलजार","it is just a feeling, try to feel it with your soul. let love remain love and don't give it any names. #Gulzar","It is just a feeling, feel it from the soul, let love remain love, do not give any name. #गुलजार"
Hi @bomanirani sir Apne kaha tha remind kradana Autograph send karna hai so please send kardo .,ही @बोमनिरानी सिर अपने कहा था रिमाइंड करदाना ऑटोग्राफ सेंड करना है सो प्लीज सेंड कार्डो ।,"hi @Bomnirani sir, you said that you want to send autographs, so please send them.","hi @बोमनिरानी sir, i want to send autograph to remind where i was. so please send card."
kendriya vidyalaya ke lagte ho .  . :p,केंद्रीय विद्यालय के लगते हो .  . :प,you look from kendriya vidyalaya,You seem to be from Kendriya Vidyalaya.
Waheeda Rehman is so cute in Ram Aur Shyam(1967) ! ðŸ˜,वहीदा रहमान इस सो क्यूट इन राम और श्याम(१९६७) ! ðÿ˜,waheeda rehman is so cute in ram aur shyam (1967),Waheeda Rehman is so cute in Ram Aur Shyam (1967)!
@SaakshiSRawat @vine aliens aya kya jaadoo,@साक्षिस्रवत @वाइन एलियंस आया क्या जादू,"@SaakshiSRawat @vine did aliens come, jaadoo",@साक्षिस्रवत @वाइन what magic has come
@bizzarebhide Teri do takiya ki naukri me mera lakhon ka meme war jaaye.. Haayee @Atheist_Krishna @RowdyTalks,@बिज्जारेभिडे तेरी दो तकिया की नौकरी मे मेरा लाखों का मेमे वार जाए.. हाई @एथीस्ट_कृष्ण @राउडीताल्क्स,@bizzarebhide your worthless job would start a meme war@Atheist_Krishna @RowdyTalks,@बिज्जारेभिडे Your two pillow jobs cost me millions. Hi @एथीस्ट_कृष्ण @राउडीताल्क्स
bas ho hi jayegi uske baad.,बस हो ही जाएगी उसके बाद।,The bus will be done after that.,It will happen only after that.
"""Mein tumhare pyaar me Gadkari ji ke garden ki sabjiya kha sakta hu""#SanghiEmo","""में तुम्हारे प्यार मे गडकरी जी के गार्डन की सब्जिया खा सकता हू""#संघिएमो","""i can eat the vegetables from gadkari's garden in your love""#SanghiEmo","""I can eat vegetables from Gadkari's garden in your love"" #संघिएमो"
