hinglish,hinglish_dev,english,english_pred
.@JhaSanjay 1.25 rupaye mandir me chadaye ?,.@झसंजय १.२५ रुपये मंदिर मे चड़ाए ?,.@JhaSanjay did you donate 1.25 rupees to the temple?,. @झसंजय Rs. 1.25. Did you go to the temple?
"Gar main kahu mujhe gate se mohabbat hai, night shift meri chahat hai to kya kahogi?

Is baat ko agar tum main nepali hu ye kehte to achha..","गर मैं काहू मुझे गेट से मोहब्बत है, नाइट शिफ्ट मेरी चाहत है तो क्या कहोगी?

इस बात को अगर तुम मैं नेपाली हू ये कहते तो अछा..","if I say that I love gate, and night shift is my longing, then what will you say?

It would have been better if you had said that you are nepali.","Gar main kahu mujhe gate se mohabbat hai, night shift meri chahti hai toh kya kahenge? If you call this thing I am Nepali, well..."
awesome sir awesome :d :d,अवेसम सिर अवेसम :डी :डी,awesome sir awesome :d :d,Awesome head Awesome: D: D
@EngineeRoholic mujhe to kabhi nahi aaya,@इंजिनियरोहोलिक मुझे तो कभी नही आया,@EngineeRoholic i was never able to do,@इंजिनियरोहोलिक I've never had one.
"Pyar dilon ka mela hai, aur tum usmein ke aamir khan.","प्यार दिलों का मेला है, और तुम उसमें के आमिर खान।",love is a festival of the hearts and you are it's aamir khan.,"Love is a melange of hearts, and you are Aamir Khan in it."
@Nautankibaba yeh ho chuka hai,@नौटंकीबाबा येह हो चुका है,@Nautankibaba this is already done,@नौटंकीबाबा This is done.
"Bihar ke bhaiyo.. Zindagi me ujala chahte ho to lalten ko badlo

 #NitishLaluSting https://www.youtube.com/watch?v=JEK7kPaMu9A&feature=youtu.be … …","बिहार के भाइयो.. जिंदगी मे उजाला चाहते हो तो लालटेन को बदलो

 #निटिशलालस्टिंग एचटीटीपीएस://डब्ल्यूडब्ल्यूडब्ल्यूडब्ल्यूडब्यूडब्ल्यूडब्यूडब्यूडब्यूडब्ल्यूडब्ल्यूडब्यूडब्ल्ल्यूडब्यूडब्ल्यूडब्यूडब्ल्यूडब्ल्यूडब्ल्यूडब्ल्ल्यूडब्यूडब्यूडब्ल्यूडब्यूडब्यूडब्यूडब्ल्यूडब्ल्यूडब्यूडब्यूडब्यूडब्यूडब्ल.यूट्यूब.कॉम/वॉच?व=जेक७केपीएमयू९आ&फीचर=यूटू.बे … …",brothers of bihar….if you want illumination in life then change the lantern  #NitishLaluSting https://www.youtube.com/watch?v=JEK7kPaMu9A&feature=youtu.be … …,"Brothers from Bihar... if you want light in your life, change the lantern #निटिशलालस्टिंग HTTPS: / / WWWWWWWWWWWWWWWWWWW.YouTube.com / Watch? v = Jake7KPMU9a & Feature = यूटू.बे....."
Gambhir fans ab agle saal dikhenge.,गंभीर फैंस अब अगले साल दिखेंगे।,gambhir fans will now be seen next year.,Serious fans will now show up next year.
tujhse bhi expect nahi kiya tha mere aur mere bhai @TweetErrant ke beech aag algane. Hmph.,तुझसे भी एक्सपेक्ट नही किया था मेरे और मेरे भाई @ट्वीटरेंट के बीच आग अलगाने. हम्प।,"i also didn't expect this from you, provoking a fight in @TweetErrant .",Didn't expect you either to split the fire between me and my brother @ट्वीटरेंट. Hump.
Bina #note chaape notebandi lagu...Bina number diye #GST lagu... Dekh lena bina patri bichaye ye #bullet #train dauda dega....,बिना #नोट छापे नोटबंदी लागू...बिना नंबर दिये #जीएसटी लागू... देख लेना बिना पत्री बिछाए ये #बुलेट #ट्रेन दौड़ा देगा....,without printing #notes demonetisation was started...without giving numbers #GST was started... you will see he will start #bullet #train without laying the tracks...,Demonetisation without #नोट printing... #जीएसटी printing without numbers... it will run #बुलेट #ट्रेन without printing.
"@MeetUunngLee tere liye jaan haazir hai, attention kya cheez hai","@मीटूँगली तेरे लिए जान हाजिर है, अटेंशन क्या चीज है","@MeetUunngLee for i can give life, attention is a very smal thing","@मीटूँगली Zaan is there for you, what's the point of attention"
Zingav mitra! Bindaas naach tu!,जिंगाव मित्र! बिंदास नाच टू!,friend zingaav. you dance with full chill.,Jingao buddy! Bindaas dance to!
kash guddu ki aur hum sabki ma samjh pati .  .  .  match k din hamara pet match se hi bharta hai .  .,काश गुड्डू की और हम सबकी मा समझ पति .  .  .  मैच के दिन हमारा पेट मैच से ही भरता है .  ।,hoping guddu's mother would have understood.  .  .  on the day of match our stomach gets full by only match.  .,I wish Guddu's and all of us understand... our stomachs are filled with matches on match days.
"Tayyr,hai sllu bhaijaan","तैयर,है सल्लू भाईजान",sallu bhaijaan is ready.,"Tair, hai Sallu Bhaijaan."
@adrashyababa Baba tumhari TL dekhi maine.. Twitter ki saari ladkiyo se flirt kar rakha hai aapne  @abhishekprsnl,@अदृश्यबाबा बाबा तुम्हारी टीएल देखी मैने.. ट्विटर की सारी लड़कियो से फ्लर्ट कर रखा है आपने  @अभिषेकप्रसंल,@adrashyababa Baba I saw your timeline. You have had flirt with all the girls of Twitter @abhishekprsnl,"@अदृश्यबाबा Baba, I saw your TL. You have flirted with all the girls of Twitter. @अभिषेकप्रसंल"
@singhlicious koi baat nahi :),@सिंघलिशियस कोई बात नही :),@singhlicious no probelem,@सिंघलिशियस doesn't matter:)
sacha hindusatni musalman ho to faisal bhai jaise  .  .  . india ka khta hai to indian ki hai gata hai,साचा हिंदूसतनी मुसलमान हो तो फैसल भाई जैसे  .  .  . इंडिया का खता है तो इंडियन की है गाता है,true indian should be like faisal bhai..he eats here and sings here,Saacha Hindustani Musalman ho toh Faisal bhai jaise... India ka khaata hai toh Indian ki hai gaata hai.
"nahi yaar, dinner mehenga pad jaata hai.","नही यार, डिनर महंगा पद जाता है।","no buddy, dinner is very expensive.","No man, dinner is expensive."
@Insane_chorri bhookh lagne lagi dekh kar,@इंसाने_चोरी भूख लगने लगी देख कर,@Insane_chorri feeling hungry after seeing,@इंसाने_चोरी When you start to feel hungry
@Sharanyashettyy lagta hai hum pehle mile hai yaar #BadliyeSarkarBadliyeBihar,@शरण्याशेट्टी लगता है हम पहले मिले है यार #बदलियेसरकारबदलियेबिहार,@sharanyashetriya looks like we have met before #BadliyeSarkarBadliyeBihar,@शरण्याशेट्टी Looks like we've met before man #बदलियेसरकारबदलियेबिहार
Dilli walo so gaye kya..,दिल्ली वालो सो गये क्या..,"people of delhi, are you asleep?",Did the people of Delhi sleep?
"""Ab log 2 mahine tak joke banaenge mere par""pic.twitter.com/LG8Czfdlkq","""अब लोग २ महीने तक जोक बनाएंगे मेरे पर""पिक.ट्विटर.कॉम/एलजी८सीजेएफडीएलकेक्यू","""now people will make jokes on me for two months""pic.twitter.com/LG8Czfdlkq","""Now people will make jokes on me for 2 months"" पिक.ट्विटर.कॉम/एलजी8सीजेएफडीएलकेक्यू"
@huh_watnow aaj ye try karopic.twitter.com/XD7C1qFgfR,@हुह_वाटनो आज ये ट्राई कैरोपिक.ट्विटर.कॉम/एक्सडी७सी१क्यूएफजीएफआर,@huh_watnow try this topic today twitter.com/XD7C1qFgfR,@हुह_वाटनो Try this today कैरोपिक.ट्विटर.कॉम/एक्सडी7सी1क्यूएफजीएफआर
